,S0,S1,S2,S3,AVG
294,486.0,452.0,243.0,220.0,350.0
295,485.0,453.0,243.0,221.0,350.0
296,486.0,453.0,244.0,220.0,350.0
297,486.0,453.0,244.0,220.0,350.0
298,486.0,453.0,244.0,221.0,351.0
299,487.0,454.0,244.0,220.0,351.0
300,486.0,454.0,245.0,220.0,351.0
301,486.0,454.0,245.0,221.0,351.0
302,486.0,454.0,245.0,221.0,351.0
303,486.0,454.0,246.0,221.0,351.0
304,487.0,454.0,245.0,221.0,351.0
305,487.0,454.0,245.0,221.0,351.0
306,486.0,454.0,245.0,221.0,351.0
307,486.0,454.0,246.0,221.0,351.0
308,486.0,454.0,245.0,221.0,351.0
309,487.0,454.0,245.0,221.0,351.0
310,486.0,454.0,246.0,221.0,351.0
311,486.0,453.0,244.0,220.0,350.0
312,486.0,453.0,244.0,220.0,350.0
313,486.0,453.0,243.0,220.0,350.0
314,486.0,453.0,243.0,220.0,350.0
315,486.0,453.0,243.0,221.0,350.0
316,486.0,453.0,244.0,221.0,351.0
317,486.0,453.0,244.0,221.0,351.0
318,486.0,453.0,244.0,222.0,351.0
319,487.0,453.0,244.0,223.0,351.0
320,486.0,452.0,244.0,223.0,351.0
321,486.0,452.0,244.0,223.0,351.0
322,486.0,452.0,244.0,224.0,351.0
323,486.0,452.0,243.0,224.0,351.0
324,487.0,452.0,243.0,225.0,351.0
325,488.0,452.0,245.0,225.0,352.0
326,487.0,452.0,243.0,225.0,351.0
327,487.0,452.0,243.0,224.0,351.0
328,488.0,452.0,243.0,224.0,351.0
329,489.0,452.0,243.0,224.0,352.0
330,488.0,452.0,244.0,224.0,352.0
331,489.0,452.0,244.0,225.0,352.0
332,488.0,452.0,245.0,224.0,352.0
333,489.0,452.0,244.0,224.0,352.0
334,488.0,452.0,245.0,224.0,352.0
335,489.0,452.0,244.0,224.0,352.0
336,488.0,452.0,244.0,224.0,352.0
337,489.0,452.0,245.0,224.0,352.0
338,489.0,451.0,245.0,224.0,352.0
339,490.0,452.0,244.0,224.0,352.0
340,489.0,451.0,244.0,224.0,352.0
341,489.0,451.0,244.0,224.0,352.0
342,489.0,451.0,244.0,224.0,352.0
343,489.0,451.0,244.0,224.0,352.0
344,489.0,451.0,244.0,224.0,352.0
345,489.0,451.0,243.0,223.0,351.0
346,489.0,451.0,243.0,224.0,351.0
347,490.0,451.0,244.0,224.0,352.0
348,489.0,451.0,244.0,224.0,352.0
349,490.0,451.0,244.0,224.0,352.0
350,490.0,451.0,244.0,224.0,352.0
351,490.0,451.0,244.0,224.0,352.0
352,490.0,452.0,245.0,224.0,352.0
353,489.0,451.0,245.0,224.0,352.0
354,489.0,452.0,244.0,224.0,352.0
355,489.0,451.0,244.0,224.0,352.0
356,489.0,451.0,244.0,224.0,352.0
357,489.0,451.0,244.0,224.0,352.0
358,489.0,451.0,244.0,224.0,352.0
359,489.0,451.0,244.0,224.0,352.0
360,489.0,451.0,244.0,223.0,351.0
361,490.0,451.0,244.0,224.0,352.0
362,490.0,452.0,244.0,224.0,352.0
363,489.0,452.0,245.0,224.0,352.0
364,489.0,451.0,245.0,223.0,352.0
365,489.0,451.0,244.0,223.0,351.0
366,489.0,451.0,244.0,223.0,351.0
367,488.0,451.0,244.0,222.0,351.0
368,488.0,451.0,244.0,223.0,351.0
369,489.0,451.0,244.0,222.0,351.0
370,489.0,450.0,245.0,222.0,351.0
371,489.0,450.0,245.0,222.0,351.0
372,490.0,450.0,244.0,223.0,351.0
373,489.0,449.0,244.0,223.0,351.0
374,489.0,449.0,243.0,223.0,351.0
375,489.0,449.0,243.0,223.0,351.0
376,489.0,450.0,243.0,222.0,351.0
377,489.0,450.0,243.0,222.0,351.0
378,489.0,450.0,243.0,223.0,351.0
379,489.0,450.0,243.0,222.0,351.0
380,489.0,450.0,243.0,223.0,351.0
381,489.0,451.0,243.0,222.0,351.0
382,489.0,450.0,243.0,222.0,351.0
383,489.0,450.0,243.0,222.0,351.0
384,489.0,450.0,242.0,222.0,350.0
385,490.0,450.0,242.0,222.0,351.0
386,490.0,450.0,241.0,222.0,350.0
387,491.0,450.0,242.0,223.0,351.0
388,490.0,450.0,242.0,222.0,351.0
389,490.0,450.0,242.0,223.0,351.0
390,490.0,450.0,242.0,222.0,351.0
391,490.0,450.0,242.0,222.0,351.0
392,490.0,451.0,242.0,222.0,351.0
393,490.0,450.0,242.0,222.0,351.0
394,490.0,451.0,242.0,221.0,351.0
395,489.0,451.0,243.0,222.0,351.0
396,489.0,451.0,242.0,222.0,351.0
397,489.0,451.0,243.0,221.0,351.0
398,489.0,450.0,242.0,220.0,350.0
399,489.0,451.0,243.0,221.0,351.0
400,489.0,450.0,242.0,221.0,350.0
401,489.0,450.0,241.0,220.0,350.0
402,489.0,450.0,242.0,221.0,350.0
403,489.0,450.0,242.0,221.0,350.0
404,489.0,450.0,242.0,221.0,350.0
405,489.0,450.0,242.0,221.0,350.0
406,489.0,450.0,242.0,221.0,350.0
407,490.0,449.0,242.0,222.0,350.0
408,490.0,450.0,243.0,222.0,351.0
409,491.0,450.0,242.0,222.0,351.0
410,490.0,450.0,243.0,222.0,351.0
411,490.0,450.0,242.0,222.0,351.0
412,490.0,450.0,242.0,222.0,351.0
413,490.0,449.0,243.0,222.0,351.0
414,491.0,449.0,242.0,222.0,351.0
415,490.0,450.0,242.0,222.0,351.0
416,490.0,450.0,242.0,222.0,351.0
417,490.0,450.0,242.0,222.0,351.0
418,492.0,450.0,242.0,222.0,351.0
419,492.0,450.0,242.0,222.0,351.0
420,491.0,451.0,242.0,222.0,351.0
421,491.0,451.0,243.0,222.0,351.0
422,491.0,452.0,243.0,222.0,352.0
423,491.0,452.0,243.0,223.0,352.0
424,493.0,454.0,248.0,228.0,355.0
425,495.0,456.0,249.0,227.0,356.0
426,495.0,455.0,248.0,225.0,355.0
427,494.0,456.0,247.0,225.0,355.0
428,493.0,455.0,247.0,225.0,355.0
429,494.0,455.0,247.0,225.0,355.0
430,493.0,455.0,247.0,225.0,355.0
431,494.0,455.0,247.0,225.0,355.0
432,494.0,455.0,247.0,228.0,356.0
433,494.0,455.0,246.0,225.0,355.0
434,494.0,455.0,246.0,224.0,354.0
435,494.0,455.0,246.0,224.0,354.0
436,494.0,455.0,247.0,225.0,355.0
437,494.0,456.0,246.0,224.0,355.0
438,494.0,456.0,246.0,225.0,355.0
439,496.0,456.0,246.0,223.0,355.0
440,494.0,455.0,245.0,223.0,354.0
441,494.0,455.0,246.0,222.0,354.0
442,493.0,454.0,244.0,222.0,353.0
443,493.0,455.0,245.0,222.0,353.0
444,493.0,455.0,245.0,223.0,354.0
445,493.0,455.0,245.0,223.0,354.0
446,493.0,454.0,244.0,223.0,353.0
447,492.0,454.0,244.0,222.0,353.0
448,492.0,453.0,244.0,222.0,352.0
449,492.0,453.0,244.0,222.0,352.0
450,493.0,456.0,247.0,222.0,354.0
451,493.0,453.0,245.0,223.0,353.0
452,494.0,453.0,243.0,222.0,353.0
453,494.0,454.0,247.0,225.0,355.0
454,495.0,457.0,250.0,227.0,357.0
455,496.0,456.0,249.0,226.0,356.0
456,497.0,456.0,248.0,224.0,356.0
457,495.0,455.0,247.0,224.0,355.0
458,495.0,455.0,246.0,224.0,355.0
459,495.0,454.0,245.0,224.0,354.0
460,494.0,454.0,246.0,224.0,354.0
461,494.0,454.0,246.0,224.0,354.0
462,494.0,454.0,245.0,222.0,353.0
463,494.0,453.0,244.0,222.0,353.0
464,493.0,453.0,244.0,222.0,353.0
465,493.0,452.0,244.0,222.0,352.0
466,493.0,452.0,243.0,222.0,352.0
467,493.0,452.0,243.0,221.0,352.0
468,492.0,452.0,243.0,220.0,351.0
469,492.0,453.0,244.0,221.0,352.0
470,492.0,452.0,244.0,220.0,352.0
471,492.0,452.0,243.0,220.0,351.0
472,492.0,452.0,243.0,220.0,351.0
473,491.0,452.0,243.0,220.0,351.0
474,492.0,452.0,242.0,220.0,351.0
475,491.0,453.0,243.0,220.0,351.0
476,491.0,452.0,242.0,220.0,351.0
477,492.0,452.0,242.0,220.0,351.0
478,493.0,452.0,242.0,220.0,351.0
479,492.0,452.0,242.0,220.0,351.0
480,491.0,452.0,243.0,220.0,351.0
